BASIN,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
RAN,2010,2012,2,-0.9997618140264544,1.255039235825362,0.09040354251580944,0.1658166706011022,0.886584127038386,0.6917771165810116
RAN,2010,2013,3,1.2194457805430103,0.9685510439564172,0.16057724142551208,0.27671961105885295,0.3932492216942487,0.8207695609639742
RAN,2010,2014,4,-0.11793165980190835,1.2041407154958046,0.16074691636827593,0.27697151567064765,0.7384340847981536,0.705694607760793
RAN,2010,2015,5,-3.5899302126867707,2.5235764961834084,0.00394251190268797,0.00785405908395305,0.995964583435367,0.8537906137184115
RAN,2010,2016,6,-5.9995057012686805,2.884621610047378,0,0,1,1
RAN,2010,2017,7,-5.127621600382383,3.0491978779381133,4.947267962532318e-5,9.894046440074908e-5,0.9999502363772084,0.991609076612893
RAN,2010,2018,8,-4.777471291658947,3.1278225786691873,3.952803523815875e-4,7.902483351227987e-4,0.999601549970826,0.9526627218934912
RAN,2010,2019,9,-3.534680735019258,2.4368924241403036,5.322890553181161e-4,0.0010640117488276,0.999452476542147,0.9812286689419796
RAN,2010,2021,11,1.875291035139167,2.64829516536166,0.01896500961981295,0.03722406449832659,0.8599869451697129,0.978534550727826
RAN,2010,2022,12,-6.8529242362973815,2.5581257100274755,0,0,1,1
RAN,2010,2023,13,-1.2951653946263464,2.2957437886401646,0.00321370082049916,0.00640681206381207,0.9959193330036176,0.9850990368889696
RAN,2011,2012,1,-0.8713307670361213,1.3427907210156724,0.08823266430934386,0.16215772086815916,0.8849981989580494,0.7251354154661749
RAN,2011,2013,2,1.3478768275333437,1.0695928518285296,0.14717748602904557,0.25659061099342245,0.37786472889882616,0.8383746958014873
RAN,2011,2014,3,0.01049938718842465,1.3154480876479722,0.12956608190330018,0.22940859145661224,0.7693807392090171,0.7717894330890861
RAN,2011,2015,4,-3.4614991656964373,2.678118216492244,0.00117167019840474,0.00234059798790062,0.9987929738885069,0.9615384615384616
RAN,2011,2016,5,-5.871074654278347,3.0681758872487803,4.808274037279014e-5,9.616085706805586e-5,0.9999517839922856,0.9829011629661928
RAN,2011,2017,6,-4.99919055339205,3.283666794748014,0,0,1,1
