basin,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
Calcasieu,2000,2011,11,0.4020902965704425,0.33982983496751973,0.5738979363901462,0.729269570943621,0.09025578562728381,0.3914535892162679
Calcasieu,2000,2012,12,0.393828333559739,1.1682168198380771,0.3272151182558307,0.4930852787238331,0.3879219010140759,0.5871717885459473
Calcasieu,2000,2013,13,-0.1289291830533379,0.9775802688251902,0.37593130339442365,0.5464390590823842,0.48661060961947933,0.41596332187141816
Calcasieu,2000,2014,14,0.5121110364241961,0.9279238502074294,0.36127085346063126,0.5307846745446818,0.29171817058096416,0.5755768120712452
Calcasieu,2000,2015,15,0.37458827398981714,1.33667256229885,0.3606718672265666,0.5301379060062698,0.3494167550371155,0.5526769741607952
Calcasieu,2000,2016,16,0.036225216924394406,1.5884616890019825,0.2576680267636023,0.4097552315560852,0.5826869673465479,0.5975336861400696
Calcasieu,2000,2017,17,0.057486589303397326,1.5437546548763512,0.26951074461377605,0.42458993869448414,0.5628483415911173,0.5872700149179513
Calcasieu,2000,2018,18,0.37725322416624557,1.1707014358538932,0.37714750650704093,0.5477227453486482,0.32677383592017745,0.5383402708929149
Calcasieu,2000,2019,19,-3.3261481579481504,2.9060230912256695,0,0,1,1
Calcasieu,2001,2002,1,-0.21266076452089946,0.14044979612310643,0.64673659015354,0.7854766743152759,0.2897600758123156,0.12145810224866392
Calcasieu,2001,2003,2,0.25464368208507415,0.9001945358286427,0.45677790499712895,0.6271071292751782,0.2819617449314639,0.44338201235003205
Calcasieu,2001,2004,3,0.5797432516074837,0.2843499227336961,0.5130021245114303,0.67812479070653775,0.055514597463874944,0.4710483758286165
Calcasieu,2001,2005,4,0.2915414121487799,0.8692073629390653,0.44071098642318973,0.6117965234891833,0.28466026080988327,0.46556175954547796
Calcasieu,2001,2006,5,-0.12551212975834594,0.7203868912253026,0.4374138914111654,0.6086123057872205,0.4272821065852625,0.3506931608133087
Calcasieu,2001,2007,6,-0.3424294880424443,0.3011465642201204,0.5271047240999456,0.6903321242891365,0.4097511280279523,0.16871412169919628
